time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679477,Wed,2022.0,7.0,13.0,12.0,31.0,17.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657679478,Wed,2022.0,7.0,13.0,12.0,31.0,18.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679478,Wed,2022.0,7.0,13.0,12.0,31.0,18.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679478,Wed,2022.0,7.0,13.0,12.0,31.0,18.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679478,Wed,2022.0,7.0,13.0,12.0,31.0,18.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679479,Wed,2022.0,7.0,13.0,12.0,31.0,19.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679480,Wed,2022.0,7.0,13.0,12.0,31.0,20.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679481,Wed,2022.0,7.0,13.0,12.0,31.0,21.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679482,Wed,2022.0,7.0,13.0,12.0,31.0,22.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679483,Wed,2022.0,7.0,13.0,12.0,31.0,23.0,AEST,99.0,999.0,-1.0,garbo10,,,,,,,,,,,,,,,,,,0.0
1657679484,Wed,2022.0,7.0,13.0,12.0,31.0,24.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679485,Wed,2022.0,7.0,13.0,12.0,31.0,25.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679486,Wed,2022.0,7.0,13.0,12.0,31.0,26.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679487,Wed,2022.0,7.0,13.0,12.0,31.0,27.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679488,Wed,2022.0,7.0,13.0,12.0,31.0,28.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679489,Wed,2022.0,7.0,13.0,12.0,31.0,29.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679490,Wed,2022.0,7.0,13.0,12.0,31.0,30.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657679491,Wed,2022.0,7.0,13.0,12.0,31.0,31.0,AEST,99.0,999.0,-1.0,garbo10,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
