time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data
1657512782,Mon,2022.0,7.0,11.0,14.0,13.0,2.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512782,Mon,2022.0,7.0,11.0,14.0,13.0,2.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512782,Mon,2022.0,7.0,11.0,14.0,13.0,2.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512783,Mon,2022.0,7.0,11.0,14.0,13.0,3.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512784,Mon,2022.0,7.0,11.0,14.0,13.0,4.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512785,Mon,2022.0,7.0,11.0,14.0,13.0,5.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512786,Mon,2022.0,7.0,11.0,14.0,13.0,6.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657512787,Mon,2022.0,7.0,11.0,14.0,13.0,7.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
