,Year,Month,Date,truck,Upload speed (Mbits/sec),Download speed (MBits/sec),Download speed (MBytes),Upload size (MBytes),Upload throughput (MBytes),speed,Response time from CloudflareDNS (ms),Response time from GoogleDNS (ms),Response time from OptusDNS (ms),Response time from EC2DNS (ms)
0,2022.0,7.0,20.0,garbo03,19.05778409090909,39.42225378787879,4.699583333333334,2.270354706735322,0.004639443083825098,0.874925602262017,38.28671706263499,39.42235421166306,163.12311015118792,52.58606911447084
0,2022.0,7.0,21.0,garbo03,8.190368158776527,16.023807122068046,1.9101781301517258,0.9755883539447118,0.005740833463506627,15.510461677892362,355.5267781239827,355.84238431846717,448.78277449658185,370.0644886759987
0,2022.0,7.0,22.0,garbo03,6.1866391184573,22.93134986225895,2.7334391141528926,0.7373527892561984,0.0032501999904164737,-1.0,350.85280464216635,351.0736943907157,437.34429400386847,364.0504835589942
0,2022.0,7.0,6.0,garbo04,11.494829886091129,20.877639735379663,2.4888285915457087,1.3687826677134856,0.0,15.138698370203835,139.86944791621772,139.87373615480757,138.8022152307891,160.08530793431882
0,2022.0,7.0,7.0,garbo04,10.991434474616293,21.936012321227324,2.61501163343049,1.3086433044938015,0.00612074201820839,12.525526481115879,199.35288717980526,199.06746263102403,198.2943620914222,217.10786454133847
0,2022.0,7.0,8.0,garbo04,6.691354908306364,15.718533492617313,1.874023275266316,0.7965760214401294,0.0015949352490748972,13.105700123684665,352.66183313277173,352.167318491777,351.15510429201765,369.6899368231047
0,2022.0,7.0,11.0,garbo04,10.204046961931047,17.44581249298391,2.079717241369869,1.2150905811237789,0.003792298427420542,13.627642170470914,122.54292320064334,122.60810715721753,121.47033071974268,140.15476980297547
0,2022.0,7.0,12.0,garbo04,13.417349636238368,27.09209886273134,3.229531802279278,1.5976063536610032,2.998019291874182e-05,12.284539882742394,127.41377179733627,127.20885166369172,126.05804842326879,145.65088562405603
0,2022.0,7.0,13.0,garbo04,13.405175484128568,26.295141279291027,3.1344854847212518,1.5960806548213216,0.0018877743385417223,15.835649143762879,109.52286013476599,109.92867419413585,109.02968038608631,125.17206792933891
0,2022.0,7.0,14.0,garbo04,12.968826815642458,21.85872740366303,2.605734700851479,1.5439364187880904,0.0040526589284682665,17.909930116311216,161.61155096685872,160.89019451257772,160.14545661970223,178.90244709371967
0,2022.0,7.0,15.0,garbo04,11.131690633310352,14.784836144681682,1.7624788542910654,1.3254934713723776,0.0,15.170955206421114,223.0159110399634,223.11382425247268,221.99243610999943,240.73922588759933
0,2022.0,7.0,18.0,garbo04,9.841353901518476,21.295324909106743,2.538604929939162,1.1717343914574738,4.503880747478462e-05,13.119533762160744,287.18339280252826,286.5235701906413,285.6840044856764,302.9681109185442
0,2022.0,7.0,19.0,garbo04,12.373351420363868,26.169480322339098,3.1196564224157584,1.4732611906376818,2.4218299687726113e-05,10.996241473599929,245.4880062143967,245.18718280683584,244.13058001035733,260.26562402900055
0,2022.0,7.0,20.0,garbo04,12.564278725188705,20.968004643745342,2.4996291110087014,1.4959174354673377,0.0,17.171503785314943,170.7629768739604,170.75405912968824,169.14267317701348,184.55882921070986
0,2022.0,7.0,21.0,garbo04,6.4730242510699005,15.457063569900143,1.842633403174037,0.7706791822693771,,37.861779717363206,217.86813942071674,218.50279823269514,218.9823269513991,236.67727049582717
0,2022.0,7.0,22.0,garbo04,8.97483837661822,16.490523288118744,1.9785111226210685,1.0684115963907752,0.0,13.019456132198298,317.71954746284644,317.3872941491498,316.5285982059178,333.1866961217477
0,2022.0,7.0,6.0,garbo05,12.158269438029254,15.036044473744996,1.7924051994509356,1.4480936658006158,0.006924628810441445,-0.9816144202291143,148.61452354526716,147.97245917234818,147.33824322181704,167.8781988267005
0,2022.0,7.0,7.0,garbo05,10.460159971194898,17.061595632096793,2.0339175582531763,1.2455682899542204,0.007729872744134089,14.981565638349029,212.2386253462604,212.45651546629733,211.55514773776548,230.41454870729453
0,2022.0,7.0,8.0,garbo05,8.219947265412634,13.798733171100292,1.645044104586584,0.9788029405818472,0.006717140744853918,9.756855891024607,291.6040489113482,291.15474452554747,290.3331336951775,308.12138623744465
0,2022.0,7.0,11.0,garbo05,7.432903336268467,14.81458944246221,1.7660707113036274,0.8849743309577097,0.008440395720273596,10.195821359461831,311.33653128181925,310.326581061206,309.95453671229774,329.59119809933253
0,2022.0,7.0,12.0,garbo05,13.51750632541845,15.660873500228103,1.8669006315579377,1.6094666938588702,0.005772852092478066,9.719559373088256,102.31874966432139,101.9609270100435,100.77283957247973,118.10795961114991
0,2022.0,7.0,13.0,garbo05,13.041523597338633,15.951746105608994,1.9016164017126451,1.5527328522362285,0.007062915676486813,14.893959603580118,122.75711359776201,123.32283944449995,122.10287741033069,142.92840943151162
0,2022.0,7.0,14.0,garbo05,11.431301091714571,22.93916106894449,2.734537373603145,1.3609158663671483,0.005307851657958828,11.231583832552392,217.1740055889173,216.37388073012664,215.22377073547773,233.49259765741127
0,2022.0,7.0,15.0,garbo05,10.585014320568579,13.442176549736779,1.6024218485826194,1.2601456856800943,0.005178753221677998,9.816606729082427,227.8742006945276,227.1758112800862,226.57845168243324,245.331241767453
0,2022.0,7.0,18.0,garbo05,6.266512121066076,16.997885580274303,2.0263140319624178,0.7461359790682683,0.005948182765372728,9.11476840352027,490.63762526407015,490.0936568983262,489.3900817940524,504.9915660040085
0,2022.0,7.0,19.0,garbo05,14.093858711783913,21.626204265393866,2.5780525615089918,1.6781751586153162,0.006655188579543026,9.105787901857893,135.373706567912,136.32627709399847,133.8091711142577,157.09491340812548
0,2022.0,7.0,20.0,garbo05,13.463218094698336,24.308284022352712,2.897742920487918,1.603024434540677,0.006304919908467641,11.956310944562373,165.05331026266524,164.34160095308334,163.9623418619164,183.02914279230725
0,2022.0,7.0,21.0,garbo05,11.371262279737707,27.292207877897546,3.2620464829591374,1.363608099001702,0.007333186314354557,14.938724887685538,196.92352350677598,196.2307289052479,195.6624449277787,215.9973464948971
0,2022.0,7.0,22.0,garbo05,0.05709256844850065,0.3727509778357236,0.04444589308996089,0.0068031901890482395,0.005997976415297527,1.456012961672474,214.83668874172187,218.31337748344373,217.5245033112583,232.58887417218543
0,2022.0,7.0,6.0,garbo06,7.081722081676906,15.72517674475402,1.8746054341626763,0.8430117822777377,0.007221259011734957,12.309266521334479,326.46088019559903,327.23740831295845,326.67498653184697,346.54408437279847
0,2022.0,7.0,7.0,garbo06,9.320799021606197,16.625471973063224,1.9818968651618272,1.1096955931229335,0.0015912612834413043,7.665524460313199,228.03761681036707,227.81348030357788,226.73965615158244,244.9701223604729
0,2022.0,7.0,8.0,garbo06,6.954514000507571,13.714800976389006,1.6350490891915792,0.8281027408848659,0.0058629883080076415,7.448988113025953,326.67518847218247,326.4666284950854,325.20358335719055,344.17205363107166
0,2022.0,7.0,11.0,garbo06,7.334814020920869,14.454912544355215,1.723146437594109,0.8733794360191994,0.006639139794446508,6.21126386228482,423.60957911506244,424.1343697003957,423.5337376021378,438.3791715915515
0,2022.0,7.0,12.0,garbo06,9.66784929356358,15.74154613183631,1.8765628227723652,1.1509977022253808,2.210678228398767e-05,5.964940562279334,247.89891822340832,247.51504956157072,246.29681662218835,265.1851077011056
0,2022.0,7.0,13.0,garbo06,13.19922776067238,15.988948407074352,1.906196808346379,1.5714132534248355,0.00218674556741529,15.220312705501081,143.3509831928772,142.21023663286198,142.7575632052564,161.60977003285245
0,2022.0,7.0,14.0,garbo06,8.274894736842105,18.918333099885597,2.255220238351774,0.9855219102443609,0.01914800232631639,1.2612566821705427,359.6877188398223,359.4526522079958,359.5181604389862,376.18411288215316
0,2022.0,7.0,15.0,garbo06,6.7123351509874905,16.087501376612554,1.9177706520524953,0.7992353895545983,0.014265882499981139,8.318666465389619,412.40001093433926,412.3038652889399,411.65551910775787,432.07749166256633
1,2022.0,7.0,18.0,garbo06,8.433082257193872,22.47607646125088,2.6793033028266704,1.0041687260593573,0.022330793279182554,11.786760072134587,243.5474349997666,243.43124212295197,242.25095924940484,259.91686971946035
0,2022.0,7.0,19.0,garbo06,8.496572280178837,30.655486206555164,3.6537067953899554,1.0122941505216094,0.0212367082372681,-1.0,329.7154614462645,329.994806232521,328.56028765481426,346.88162205353575
0,2022.0,7.0,20.0,garbo06,4.916881522406384,16.7714339873553,1.9993524811692922,0.5853715938925064,0.021291996920596117,13.355551422639387,444.2748473320653,443.38666533186506,442.2373460806887,457.77005205726294
0,2022.0,7.0,21.0,garbo06,6.154700730565657,18.758971713806837,2.2359864444706283,0.7744754850219748,0.02942039949584828,8.444180364191606,340.55809873315906,340.4957118439574,339.18546149205713,357.2070028152021
0,2022.0,7.0,22.0,garbo06,6.743676849844361,24.103841688170984,2.873505745074187,0.8033771791252976,0.024213401733981583,8.21147861254269,399.51234289832877,399.3899680165773,398.7161358619758,415.95749808549937
0,2022.0,7.0,6.0,garbo07,12.6683156779661,18.045834823320618,2.1512360086055042,1.5091391684322035,0.005852511490634012,18.213283772773384,209.70420906567992,209.79976873265494,209.28731267345051,227.08207678075857
0,2022.0,7.0,7.0,garbo07,7.28460910340367,14.03735856147425,1.6733683893927105,0.8673278552985286,0.006651870437435304,15.407654426573426,401.20764116119034,401.74539351957344,400.6085922617691,414.22726154126605
0,2022.0,7.0,11.0,garbo07,8.07909022648094,12.317753438592447,1.4683999209097547,0.9621759731766594,0.006135288172020624,13.38820284330694,314.0399556259905,313.6187110406762,313.16517274167984,330.5341927303466
0,2022.0,7.0,19.0,garbo07,7.10002169197397,9.969245526030369,1.1883861828057212,0.8456370322668113,0.007831307210039438,30.926881212,219.03782932416954,219.10887170675832,218.190206185567,234.87754868270332
0,2022.0,7.0,20.0,garbo07,16.82364761904762,35.591247619047614,4.242749776785714,2.005852529761905,0.0041356613810168445,-0.7095507445997459,367.63464709993013,367.3318588399721,366.2722711390636,379.07176799440947
0,2022.0,7.0,21.0,garbo07,10.800639410251526,25.879561070884147,3.0846667182736285,1.2868002810594512,0.007147729136991584,31.89803519280951,194.31182510765154,194.4710632659821,192.66324942033785,211.30129181848292
0,2022.0,7.0,22.0,garbo07,9.788255928853754,18.466664421473567,2.2013318353585105,1.1666267292490118,0.00696072389473723,39.42472718752866,371.0736809176225,371.32827424400415,370.475417101147,384.7882168925965
0,2022.0,7.0,6.0,garbo08,4.507969111969111,7.648562596599691,0.9118875277724111,0.537347972972973,0.0056485855365957715,-1.0,261.9650611071172,263.16110711718187,262.77390366642703,280.92631200575124
0,2022.0,7.0,7.0,garbo08,9.388956886807685,22.235330195760334,2.6507291167320965,1.117864076628855,0.007119675808614743,12.936399093864543,370.1501209527354,369.3036471901749,368.3848343877931,384.8287123185709
0,2022.0,7.0,11.0,garbo08,23.868636363636362,80.9939393939394,9.654242424242424,2.8456060606060607,0.0010172139416943671,-1.0,739.3938679245283,739.2537735849056,738.7325471698113,744.8155660377358
0,2022.0,7.0,13.0,garbo08,11.525274795580799,24.736856122189238,2.948966562075752,1.3721217757162476,0.0021139521415461516,15.456827456844419,229.23456981664316,229.74225669957687,228.60998589562766,243.88187588152329
0,2022.0,7.0,14.0,garbo08,8.586205014607645,19.59490135525271,2.3359155103181317,1.022476338098978,0.005394757527953986,19.410795805689748,355.8775033117743,355.70669368035533,354.8746201200031,371.06610301566275
0,2022.0,7.0,15.0,garbo08,9.589268931784435,30.4072948220778,3.6248356536324136,1.1419476557723383,0.004132670931605843,14.551150212018435,294.4964133738602,294.8839614994934,293.8695440729483,309.49347517730496
0,2022.0,7.0,18.0,garbo08,7.34251973194341,15.647259086466866,1.865364586484317,0.8743131166232315,0.003653007192996234,18.877463684830847,485.8890410958904,485.39216133942165,485.2133942161339,499.81171148317264
0,2022.0,7.0,19.0,garbo08,10.245856697819313,36.64934898267134,4.368840421777648,1.2197632398753895,0.001942388066705636,2.548766989447548,369.92143884892084,370.5421582733813,370.6817985611511,387.368417266187
0,2022.0,7.0,20.0,garbo08,11.97107525432864,16.33438759885376,1.9475115382023986,1.4252869066015967,0.007142791209435267,16.041098973865385,300.98497401287716,299.6777286478939,298.13059498875185,317.07794585369635
0,2022.0,7.0,22.0,garbo08,14.64697601010101,19.845780164245102,2.3657881099968416,1.746421662918245,0.0032975118393818352,-1.0,348.1362691736764,349.33142008906486,349.36709549727857,364.9529440870856
0,2022.0,7.0,6.0,garbo09,12.58039646407163,15.623852062970682,1.8625748520076921,1.497944710512463,0.0013712477272524862,14.395580689724454,150.85151377847345,151.15249783745932,264.48984635663385,167.44021913745522
0,2022.0,7.0,7.0,garbo09,7.279018227974556,20.117870881405214,2.3981315428271865,0.8668674330748836,0.007315444973291913,17.418176905652448,390.6185985526102,390.11870710684667,479.4694665799317,405.908338754269
0,2022.0,7.0,8.0,garbo09,10.337867924528302,17.298280037516186,2.06207731607531,1.2312452830188678,0.0045453552977633115,11.3946344,239.66261958730655,240.39533609504457,343.73045959043304,258.5991324058152
0,2022.0,7.0,11.0,garbo09,8.651736968522187,13.888318109257144,1.6556303480284227,1.030197078715604,0.0028644731464790214,15.156031373761891,253.92204940282303,254.1538811979732,355.66820484980093,269.8040897575099
0,2022.0,7.0,12.0,garbo09,11.760337172338318,16.515131645856677,1.9687053638314922,1.4006285522467299,0.0040760931126517155,14.346523660377358,152.42721472319678,152.33470654694653,263.87340191472913,169.96672414818337
0,2022.0,7.0,13.0,garbo09,24.801534500514933,81.09309989701339,9.665339855818743,2.955501536753347,0.0031357575366846905,1.6972530577105014,108.49989183342346,108.58431584640346,224.04867495943753,124.3098972417523
0,2022.0,7.0,14.0,garbo09,11.019693362706082,21.086506326805807,2.5137141762002075,1.312234666747353,0.006410215279616918,17.540959105385102,242.6700258344952,242.76253465102928,349.87808578692693,260.1259903223161
0,2022.0,7.0,15.0,garbo09,3.7960212369912854,6.861480223018815,0.8179492319702386,0.4520244068739953,0.006588795218228261,14.455321580939259,229.4484943872778,231.38944434050515,333.74555659494854,248.41528531337698
0,2022.0,7.0,18.0,garbo09,9.115478011472275,19.19775694415579,2.2885715563202726,1.085271774851401,0.005460466358001323,16.522800287641193,267.4414379273813,267.9389482808437,370.9892131368583,287.3155831647886
0,2022.0,7.0,19.0,garbo09,12.77967278497298,22.380645076553588,2.6680009890852165,1.5216260557160777,0.006846284467966495,18.26475255711927,210.09924406440464,209.68846174838532,315.2569362321477,223.74573819703446
0,2022.0,7.0,20.0,garbo09,11.78309651714567,14.74202521348151,1.7574741078473342,1.4028024082421209,3.240540237694262e-05,17.41356409948959,217.6749717886026,217.19418422042506,327.19164942636826,236.6453639270265
0,2022.0,7.0,21.0,garbo09,11.01923717380411,16.058265772263606,1.9143235917503467,1.3113206988638553,0.0,18.314806844604,238.1993538059733,238.42470323097015,341.0742238510468,253.61754075571844
0,2022.0,7.0,22.0,garbo09,10.86704443628351,21.97881089483524,2.6201352748333577,1.2939116323907456,0.0,13.263249478441782,233.47892717144626,233.57358407262222,337.39674025170206,249.92886734062304
0,2022.0,7.0,6.0,garbo10,4.81015371218718,9.544958259089144,1.137959691321653,0.5731494390191383,0.0054494722827085175,14.605092189448099,421.8068255866705,421.2899026683713,420.78602631253347,433.94451272322345
0,2022.0,7.0,7.0,garbo10,10.128070844686647,15.982284623773172,1.905092033294711,1.207170065565395,0.001612530841728539,-1.0,235.3981557377049,235.26793032786884,234.9406762295082,255.02889344262297
0,2022.0,7.0,8.0,garbo10,6.000821784322217,17.34096792400322,2.067210177551948,0.7144450694519633,0.004161604012210759,13.194218914310198,263.5734307470673,263.6447458324758,262.54169952665154,277.932961514715
0,2022.0,7.0,11.0,garbo10,4.484055497221644,14.033192813171834,1.672906862438343,0.5338703638085579,0.00342740659861134,14.032746493317294,346.1164267798572,346.0404267798572,344.9981389156859,362.27585182326834
0,2022.0,7.0,12.0,garbo10,5.2519032581610405,14.253270862057073,1.6991891743128784,0.6252900178276413,0.0,14.212611522419797,449.0717945559798,449.05478445621384,448.3035336864146,462.78761854908237
0,2022.0,7.0,13.0,garbo10,16.222314083921894,41.96375727348296,5.002342694695553,1.9331579442771083,0.014863213882070443,1.7134777344129557,160.40153389411182,159.08426521523998,157.84324591786245,182.08080158337455
0,2022.0,7.0,14.0,garbo10,5.0187390054857,16.918377776750493,2.016845732017382,0.5975347401997042,0.013744732421192387,17.72046606643396,448.56872819508726,448.1474368102527,447.5939079743681,462.3399296902813
0,2022.0,7.0,6.0,garbo11,9.303597258510356,16.327316557565602,1.9463810288839742,1.107749664827805,0.005298739333308867,15.421826938601733,192.32618181818182,192.02888085561497,190.95187721925134,211.44033796791445
0,2022.0,7.0,7.0,garbo11,10.325070985890731,12.591334555864302,1.5010336650724143,1.229326193766208,0.002291596900809484,14.920558298104389,254.0117661888285,254.13357538309444,253.25961888284723,269.5401235788433
0,2022.0,7.0,11.0,garbo11,11.479891175519878,20.804407604462234,2.4800254421153296,1.3667501214959774,0.004214572832835791,13.369503960975608,205.74777604354264,205.7630447832873,204.73736222835873,221.3434385880658
0,2022.0,7.0,12.0,garbo11,8.879981968444778,12.949675576831869,1.54372474416183,1.0573957785499624,0.003209015820677563,12.07613506693945,255.44162206466947,255.58845006352198,254.5258296791115,269.83070775787877
0,2022.0,7.0,13.0,garbo11,9.182334357964043,22.551537756311024,2.688299565137902,1.093477041821791,0.007743943920518509,15.841433761892478,266.30114236853353,266.24521120136814,265.8380679777683,283.0912654980761
0,2022.0,7.0,14.0,garbo11,7.337653726119731,15.431440434166966,1.8395752052452283,0.8736555726029992,0.03223528038723303,16.338799252031276,392.58017046991966,392.2392757283304,391.51623658338593,404.75123568142874
0,2022.0,7.0,15.0,garbo11,6.09664547368421,13.515546375,1.6112267319078946,0.7259074539473684,0.025031296294866598,13.198272062706408,442.7233820921986,442.1151334712372,441.93197054767535,456.5266055949566
0,2022.0,7.0,18.0,garbo11,8.369996293452575,16.38556743647288,1.9533697956128009,0.9964979835254537,0.03128981166556504,15.863937178691938,276.5936082643273,276.4028043781258,275.5676645896532,292.8734811838977
0,2022.0,7.0,19.0,garbo11,6.987213787706491,20.14288165079166,2.4011996894907175,0.831958226394787,0.022977379485964754,15.919482453639198,373.98076926462176,373.57787308013906,373.02190819874136,389.14761255115957
0,2022.0,7.0,20.0,garbo11,8.556440328576967,18.54517931500408,2.210759168954833,1.0187102954284506,0.010699302082619684,15.40353679694097,185.64453761969904,185.11342179662563,184.83527906976744,202.30329685362517
0,2022.0,7.0,21.0,garbo11,7.0635696653312285,20.067060253246275,2.39208196201211,0.8410117868813484,0.00195482461759359,14.583070266060393,368.1489797008547,368.31655181623927,367.1554963497151,382.98665420227917
0,2022.0,7.0,22.0,garbo11,5.837728116534443,18.85371803269519,2.2475504792865952,0.695071830253483,0.0,13.216884595165238,477.02773302949294,477.16960427713747,476.1439081467198,489.7604408606863
