,Year,Month,Date,truck,hour,Upload speed (Mbits/sec),Download speed (MBits/sec),Download speed (MBytes),Upload size (MBytes),Upload throughput (MBytes),speed,Response time from CloudflareDNS (ms),Response time from GoogleDNS (ms),Response time from OptusDNS (ms),Response time from EC2DNS (ms)
6,2022.0,7.0,11.0,garbo01,11.0,2.533364737550471,2.3679475100942127,0.28227616609185735,0.30159154714838493,0.004058589544112494,8.820292997560976,341.5772198879552,341.3756862745098,341.18184173669465,352.2159663865546
7,2022.0,7.0,11.0,garbo01,12.0,9.064496402877698,13.111938652203238,1.5630777614236735,1.080117117243705,0.006244990656586316,44.003219011560695,170.21867469879518,169.2171256454389,168.7473321858864,185.02857142857144
0,2022.0,7.0,12.0,garbo01,5.0,2.381231778425656,7.234467930029155,0.8624220742984693,0.28377252072704084,0.005906976536796483,22.282494657439447,155.06681635926225,155.1932317562149,154.39608660785888,170.457898957498
1,2022.0,7.0,12.0,garbo01,6.0,6.446651969429748,10.537361989500662,1.2561188931832379,0.7684056483318635,0.005384289888968373,6.471302972369195,382.685357019662,382.3274577440497,381.4839461883408,394.35829596412555
2,2022.0,7.0,12.0,garbo01,7.0,6.686976417742841,9.011217287075379,1.0742213654986665,0.796064008983717,0.0043526158983421956,6.72032718697361,414.8009223623092,414.52578964830786,414.32631386861317,426.4782349037823
3,2022.0,7.0,12.0,garbo01,8.0,6.223178621659635,12.049221376142757,1.4363836366033755,0.740857946554149,0.0040088565037723,13.172965870042193,434.2284909390445,433.9340329489292,433.51895881383854,445.7343986820428
4,2022.0,7.0,12.0,garbo01,9.0,7.361413043478261,9.114968563402819,1.0865602261960097,0.876358695652174,0.0033483797134468917,10.74622552631579,320.4717768871075,319.584712758851,319.5263226452906,332.7204742818971
5,2022.0,7.0,12.0,garbo01,10.0,4.917656016721409,6.8405579090773365,0.8154434392729173,0.5853497662548521,0.002531657536255334,7.5186082160549095,536.3317657281891,535.957361835245,535.7366006256517,544.7477928397636
6,2022.0,7.0,12.0,garbo01,11.0,4.795095507129405,11.45560331437483,1.365603587612658,0.5715556585451977,0.003758060092115441,12.904378474448627,180.20370174346203,179.72478518057287,178.80870485678707,196.0931506849315
7,2022.0,7.0,12.0,garbo01,12.0,11.63524798927614,18.69787701072386,2.2289227965817693,1.385481264661528,0.0032759275257427207,39.664015464166106,84.16826018808777,83.55054858934169,81.43793103448276,102.06967084639498
8,2022.0,7.0,12.0,garbo01,13.0,24.28365192582026,27.782439372325253,3.312211739925107,2.8948478735734664,0.00022164814507782865,2.608078055096419,29.3836902800659,29.4,28.049752883031303,47.405107084019775
0,2022.0,7.0,13.0,garbo01,5.0,2.168186119873817,5.665134346658123,0.6753488207314668,0.2581547589708202,0.006359351150632799,30.710343766929135,64.85543859649123,65.9084949215143,65.07561403508772,86.00775623268697
1,2022.0,7.0,13.0,garbo01,6.0,10.033056626148829,16.792856426493476,2.001853268371998,1.1944115031129559,0.0059099047536705415,6.143819205455085,210.37618219749652,210.42746870653687,210.13407510431153,226.88042420027816
2,2022.0,7.0,13.0,garbo01,7.0,13.475402761795166,39.07395281933257,4.657974638593211,1.6042146144994247,0.004236757961049272,5.733119692750288,44.92589579831933,44.438957983193276,43.43910924369748,64.17734453781513
3,2022.0,7.0,13.0,garbo01,8.0,10.722619380061435,28.344889662890953,3.378930122739807,1.2765289025411897,0.004165229168859642,31.496113583915108,169.6810678021618,169.40965280052407,169.05951195545364,188.37988863413037
4,2022.0,7.0,13.0,garbo01,9.0,12.201758499413835,32.57406738853678,3.883177056620018,1.4525937866354044,0.00447801241142385,6.620928924970691,77.8256213425129,77.41611359724612,77.00299483648881,97.4750774526678
5,2022.0,7.0,13.0,garbo01,10.0,8.45630585898709,15.392321936548328,1.8348991919842355,1.0067030784508442,0.0031797370154499098,8.88941364435507,308.9061111111111,308.4115595716198,308.20680722891564,321.9740294511379
6,2022.0,7.0,13.0,garbo01,11.0,12.500105652403592,40.48407490177628,4.826058154219493,1.489641421520074,0.00430122468224019,19.73590144499179,135.10940499040308,132.86188483685223,132.83746641074856,148.4028790786948
7,2022.0,7.0,13.0,garbo01,12.0,8.892728852838934,22.45487231134125,2.6767337492305185,1.0601198127896871,0.0039793630316072165,33.22847650943396,220.46670739156994,218.77685400122175,217.3461453879047,234.5637751985339
0,2022.0,7.0,14.0,garbo01,5.0,8.719856373429085,11.0138618926728,1.3128669034728457,1.0388659251570915,0.005480778158007537,31.479800822553898,306.899806949807,306.5220077220077,305.2926640926641,318.49382239382237
1,2022.0,7.0,14.0,garbo01,6.0,10.5074859509021,13.665372381969092,1.6289950158052353,1.250988809246525,0.007095262729991117,12.409430899733806,169.26290378603682,167.7519277526919,167.41773879819382,183.35800625217087
2,2022.0,7.0,14.0,garbo01,7.0,6.9261486988847585,4.113514913452603,0.49041380111524163,0.825063719795539,0.0016696686156122155,4.6185869285089,619.5980101180439,620.6663406408094,621.56,624.4031703204047
3,2022.0,7.0,14.0,garbo01,8.0,11.73888950892857,10.405082800728934,1.2406057139805386,1.3977989305768694,0.002347071477971888,10.479559199107642,227.5331815224463,225.81890045543267,225.22910540013012,239.0566037735849
4,2022.0,7.0,14.0,garbo01,9.0,13.740802961275625,18.036120455313924,2.150160437651267,1.6358200455580865,0.003159833660429824,30.583172394077447,119.88807461692205,119.59983344437042,118.77947701532311,137.14773484343772
5,2022.0,7.0,14.0,garbo01,10.0,13.48623748211731,9.447245881393062,1.1262580779461733,1.6055078683834048,0.003602952097618491,6.564234160801145,188.5620862587763,188.7319959879639,189.13400200601808,207.6812771648278
6,2022.0,7.0,14.0,garbo01,11.0,9.319181034482758,15.476714464145767,1.8449491743607955,1.10949849382837,0.0028508059763497472,20.173980472813238,435.50024657534243,435.53448923679065,434.8967162426615,447.52000000000004
7,2022.0,7.0,14.0,garbo01,12.0,8.715858668857848,13.535529381933031,1.613397394335456,1.0378668729457683,0.001940285166104613,34.99787967183018,540.5579933110367,541.5204682274248,539.7577993311037,551.5595986622073
0,2022.0,7.0,15.0,garbo01,5.0,11.599462163852408,15.686404002501565,1.8700562607489057,1.38099007191995,0.002721364498138394,30.851857145,145.65549853372434,146.11436950146629,145.0284237536657,159.53482404692082
1,2022.0,7.0,15.0,garbo01,6.0,8.489758510328775,21.50631827697665,2.563672602378528,1.010692464358452,0.004143755970772563,4.199269966831539,202.36260720411664,201.93406518010292,200.73794168096055,215.39173241852487
2,2022.0,7.0,15.0,garbo01,7.0,6.215284827975184,18.47768436817012,2.202645707751692,0.7399182177100959,0.0021537467711266025,5.735780037225043,295.9318015318015,295.8759573759574,295.52540792540793,309.86107226107225
3,2022.0,7.0,15.0,garbo01,8.0,7.6643556052558015,29.890269085695067,3.5632601762344494,0.912426614481409,0.00205587307634316,13.71087505619234,321.5288063137126,320.7766853008879,320.06885892798425,333.2661624465636
4,2022.0,7.0,15.0,garbo01,9.0,11.646588302752294,32.98007825378978,3.931551410080096,1.3865395642201834,0.0020731966429893786,12.89526755733945,181.19709557581896,180.89273893954746,179.84092874029045,194.14596420128333
5,2022.0,7.0,15.0,garbo01,10.0,11.165218684915205,18.052374281742786,2.152119835056531,1.3292174947932163,0.002338908399854354,7.493683297828027,144.2049421661409,143.96193480546793,142.94202593760951,157.7540834209604
6,2022.0,7.0,15.0,garbo01,11.0,5.021345470692718,12.12330052106461,1.4452728824378331,0.5982047901865009,0.0040241198180472615,30.696063405821917,148.63319639278558,148.6719739478958,147.64265531062125,164.22244488977955
7,2022.0,7.0,15.0,garbo01,12.0,18.598655913978494,28.467016129032256,3.393372500840054,2.2143817204301075,0.003226737976074186,25.766370253623187,245.72635983263598,245.1715481171548,244.21380753138075,257.1083682008368
0,2022.0,7.0,18.0,garbo01,5.0,7.100226843100189,7.863220379450221,0.9372803380493856,0.8465060353654694,0.0042596576814341895,17.099839676214195,64.21167270094135,64.15459811730629,62.82230992034757,81.72961622013034
1,2022.0,7.0,18.0,garbo01,6.0,17.72226795096322,11.913483540389668,1.4201370037945125,2.1131942658165497,0.005167454776886351,4.123919353181553,32.6038000684697,31.97288599794591,31.104347826086958,50.15059910989387
2,2022.0,7.0,18.0,garbo01,7.0,13.173093340922026,10.86791121229368,1.2955730093020774,1.5706420745589071,0.002725419091716941,7.047677261240752,226.47647117296222,225.87977137176938,225.11696487740224,240.11431411530816
3,2022.0,7.0,18.0,garbo01,8.0,7.200937411498159,17.591736223582203,2.097170286391957,0.8572715214351458,0.0027844616942875127,6.059340338618346,302.1306973640307,301.6757123790457,300.69362696029367,316.53463463463464
4,2022.0,7.0,18.0,garbo01,9.0,8.528384279475983,18.20367693752924,2.170050390746842,1.01528384279476,0.0033501469189125277,23.751615423580787,255.9487183253764,256.10977965479253,254.82359162688212,272.6842085934631
5,2022.0,7.0,18.0,garbo01,10.0,4.652757502027575,13.052249847931874,1.555878399356245,0.5539466589365369,0.0036993383872989958,6.801968071386776,389.03527815934063,389.6123592032967,388.14818681318684,402.7028502747253
6,2022.0,7.0,18.0,garbo01,11.0,4.358397877984085,11.783161803713528,1.4047408405172415,0.5188541114058355,0.003176789145824303,11.368038476875642,315.6879642196175,316.24349167180753,316.1040900678593,330.53479333744605
7,2022.0,7.0,18.0,garbo01,12.0,10.193064361191162,23.10445766540586,2.7543446055475505,1.2144856583213257,0.0022471195987905346,52.999363685589515,66.88631360332295,66.12,66.70385254413291,85.26832814122533
8,2022.0,7.0,18.0,garbo01,15.0,30.66864077669903,80.87365853658535,9.638829268292683,3.655968598300971,0.0020053298385054566,-0.03093010138248848,68.70756756756757,67.73351351351351,67.79783783783785,84.44972972972974
0,2022.0,7.0,19.0,garbo01,5.0,11.407928423950448,11.355772862181693,1.3536621429800413,1.3592802337835512,0.004956402697168381,35.354116370565045,188.14397709923662,188.06733587786258,187.50863358778625,202.96748091603055
1,2022.0,7.0,19.0,garbo01,6.0,16.162095126933178,19.803037642252697,2.3606467254522907,1.9254512419754888,0.006194757765300604,5.481824796556671,50.85546585940127,52.12879246552304,50.693733602421794,67.70269088462832
2,2022.0,7.0,19.0,garbo01,7.0,19.431590718479175,23.51067416392927,2.802748574333415,2.313391109868605,0.0031255194685596687,6.778873294939894,50.65872187805673,51.63345288555591,50.52680469514183,66.83664819041408
3,2022.0,7.0,19.0,garbo01,8.0,16.908614338339472,28.848187324002904,3.4388839293620714,2.0129640124681214,0.003524475984040951,11.622893431567016,89.80408399470899,90.41755952380953,89.14310515873017,105.78167989417989
4,2022.0,7.0,19.0,garbo01,9.0,15.271405648267008,19.696909198491657,2.3479385944018776,1.8180359435173299,0.003679454862229744,8.586423594351734,145.15311186186187,146.27195945945945,145.40334084084085,159.30897147147147
5,2022.0,7.0,19.0,garbo01,10.0,12.379133409350057,24.132289565813853,2.876800037414481,1.4737742303306727,0.0032696636943751562,7.37357885290764,286.2067343541944,286.63935086551265,285.3723169107856,296.574500665779
6,2022.0,7.0,19.0,garbo01,11.0,16.59718071609811,43.18153105287038,5.147555567975578,1.975965604736397,0.0033678461337781464,16.505141862982804,124.62565963060686,125.18967678100263,124.47407651715041,139.5667216358839
7,2022.0,7.0,19.0,garbo01,12.0,16.70631252155916,30.168028940475168,3.5962993839470503,1.9890479475681269,0.0037939369053869012,16.472924266666666,166.77864544781644,165.9159511472983,164.93525166543301,179.80074019245004
8,2022.0,7.0,19.0,garbo01,13.0,10.29960455764075,26.388605898123327,3.1451943699731904,1.2275554519939678,0.0026656434599934883,1.3570876820702402,81.36969696969696,81.26075036075035,80.33145743145742,99.33470418470418
0,2022.0,7.0,20.0,garbo01,5.0,16.345869346733668,13.88356783919598,1.6549669833542713,1.9478417870603015,0.00494857581264997,33.11829799398194,38.087690504103165,37.80644783118406,36.49425556858147,56.28980070339976
1,2022.0,7.0,20.0,garbo01,6.0,12.981524992939848,10.596941210992657,1.2631821210463146,1.545441733885202,0.006405867549936056,5.954088126517933,129.02977733466267,128.54117647058825,127.06606846128281,147.0250913924892
2,2022.0,7.0,20.0,garbo01,7.0,9.897171945701357,9.166012183832366,1.0926780486646281,1.1782381221719458,0.0030396421570583272,5.83882021719457,297.6710831401126,296.260980457105,295.67876780390856,312.5854587611792
3,2022.0,7.0,20.0,garbo01,8.0,12.592337917485265,17.10539121702217,2.039273435307325,1.4990878473196745,0.0034869229094285133,5.422085338198148,170.98275975090135,172.21953457882663,169.26201245493283,187.77712225499837
4,2022.0,7.0,20.0,garbo01,9.0,7.567534939042521,8.590758954291184,1.0240766446206884,0.9012676437518585,0.004801565399850065,35.16545728023774,155.25441535776616,155.13270506108202,153.61353577661433,172.29361256544502
5,2022.0,7.0,20.0,garbo01,10.0,5.73470255800119,5.031097526119125,0.600022340101688,0.6827351418426532,0.005473668611443074,6.884067487362474,368.6873714083008,369.5973040085137,366.0461865909897,386.6819794253281
6,2022.0,7.0,20.0,garbo01,11.0,9.89555061179088,23.55952509624409,2.8086655963223026,1.1780450500556174,0.00527644396093447,20.838746565072302,341.5419161676647,340.11766467065866,338.418629407851,357.1883898868929
7,2022.0,7.0,20.0,garbo01,12.0,10.548120989917507,29.184046352257106,3.478957844007791,1.2557286892758937,0.004360802676699541,55.0953042456462,246.45387096774195,246.9074193548387,246.2890322580645,264.43344086021506
0,2022.0,7.0,21.0,garbo01,5.0,9.67075871496924,16.113511513157896,1.920709733317669,1.1521794899179767,0.0043803407846252475,9.87223550819672,330.00416,330.3804,328.66456,344.6408
1,2022.0,7.0,21.0,garbo01,6.0,7.942563061757031,13.073653980320383,1.558498268293346,0.9455842273122644,0.0043617083832202435,5.684915643002029,393.7616498316499,393.66215488215494,392.6982828282828,407.5178451178451
2,2022.0,7.0,21.0,garbo01,7.0,8.438839285714286,6.419674889700753,0.765229993547712,1.0047110966273716,0.0022303532836028712,5.3742319631901845,369.58686528497407,369.5530829015544,368.8549449481865,382.62846502590673
3,2022.0,7.0,21.0,garbo01,8.0,7.855913434513772,11.330481501853217,1.3506721236693717,0.9352529510961215,0.0025622880880989195,27.584560679033167,465.7217374136229,465.36227706482396,464.89666008555446,478.5984534386311
4,2022.0,7.0,21.0,garbo01,9.0,6.417370489460522,8.081207574133618,0.9634422589540907,0.7640681800419793,0.0021428852994865135,6.81841414953271,595.3053169734152,595.1928425357873,594.6845944103613,603.6242331288344
5,2022.0,7.0,21.0,garbo01,10.0,8.501201388888889,11.802293606228298,1.4070037333170573,1.012069580078125,0.004422869145030673,13.818628340956343,310.2276621787026,310.13149734802124,309.0084455324357,325.6135046919624
6,2022.0,7.0,21.0,garbo01,11.0,2.027636887608069,5.625281711545389,0.6706642454295749,0.24145915886167146,0.004499055603717198,33.834895069148935,275.3234290147401,276.2765011636928,274.8212955779674,290.41722265321954
7,2022.0,7.0,21.0,garbo01,12.0,13.953184979137692,28.883984700973574,3.443168952103616,1.6628056002260085,0.003252094708526913,31.06287424175824,207.89553035356906,207.74709806537695,206.05484989993326,223.125350233489
8,2022.0,7.0,21.0,garbo01,13.0,19.206333333333333,42.54904761904761,5.072190476190476,2.2883932291666667,0.0028749375116257025,2.7031086476190476,36.49553072625698,36.42122905027933,34.89608938547486,55.7558659217877
0,2022.0,7.0,22.0,garbo01,5.0,14.39039764359352,17.390374056516936,2.07295295816458,1.715288280099411,0.004166067963320617,35.9216256117647,103.8621761658031,103.93523316062176,102.58514680483593,123.26269430051815
1,2022.0,7.0,22.0,garbo01,6.0,12.523087517934002,17.431702121816716,2.0780511455344333,1.491117613432568,0.005533840666542396,12.668752051649928,125.10370495116202,125.14035028629168,123.6111283260357,144.69269114179858
2,2022.0,7.0,22.0,garbo01,7.0,12.72801448064606,21.321975163603454,2.5417321134868422,1.5152464494569757,0.0032974570881719126,5.211557014759119,163.36923076923077,162.72585924713584,161.16101145662847,181.82477905073648
3,2022.0,7.0,22.0,garbo01,8.0,14.421158192090395,22.394707218838274,2.6695865002648302,1.7168079096045197,0.003916199463235413,11.279531978531073,141.9586963751247,141.4107416029265,139.8071000997672,160.76365147988028
4,2022.0,7.0,22.0,garbo01,9.0,10.545546558704453,24.37195103519014,2.9054734097111767,1.2554222093695777,0.00514075051435088,12.187125721226142,180.14800952705002,179.64202109561077,178.3828308948622,197.01640013610069
5,2022.0,7.0,22.0,garbo01,10.0,13.461411830357141,32.83841310773577,3.9147036007472447,1.6026088169642858,0.00479076217327795,6.266370869419643,193.5180837148463,193.3936886854153,191.5938521909745,211.94139960758667
6,2022.0,7.0,22.0,garbo01,11.0,7.803720269790558,15.999207628904863,1.907285208250133,0.9291393215299966,0.0035993283678278135,19.15718157564798,441.7859577464789,442.1677816901408,440.9086267605634,453.8029929577465
7,2022.0,7.0,22.0,garbo01,12.0,15.064788732394366,27.008330325704225,3.2196701511150234,1.7934272300469483,0.004042789703462143,21.559807902956784,166.74508771929825,166.4898245614035,166.22541228070176,182.8259649122807
8,2022.0,7.0,22.0,garbo01,13.0,18.841446540880504,29.908227848101266,3.564367088607595,2.245270735062893,0.0028877729251060697,4.187759875,425.25411255411257,425.2471861471862,424.76060606060605,437.5320346320346
0,2022.0,7.0,6.0,garbo02,5.0,9.800973341599503,14.279838773345473,1.7021988942382207,1.1674108076952883,0.01577754244946013,8.56011853960396,184.21919770773638,184.12249283667623,183.27120343839542,202.63194842406878
1,2022.0,7.0,6.0,garbo02,6.0,3.810430969681784,5.2364734617733655,0.6241973884599724,0.4537419349787021,0.014868202674911282,5.261262500000001,374.09643866591296,373.474194460147,372.4515828151498,387.81144714527977
2,2022.0,7.0,6.0,garbo02,7.0,4.264667725107734,5.837810750205545,0.6959613702972612,0.5077906873724201,0.004611258870912921,5.518015612055292,364.9653507669097,365.24541111390494,364.8103847120945,377.7192858938899
3,2022.0,7.0,6.0,garbo02,8.0,3.492991703269888,4.6039317578696926,0.5488841379369509,0.41610770497803806,0.004910091223318377,19.45931157218735,262.808701897019,263.723,262.3943414634146,279.97466124661247
4,2022.0,7.0,6.0,garbo02,9.0,1.8754244730679157,1.8086855971896956,0.21562020866876463,0.2235501363070843,0.0019553471165291068,27.509771324698526,794.7121150550796,794.8449669522644,794.4759559363524,798.4382129742962
5,2022.0,7.0,6.0,garbo02,10.0,,,,,0.0,5.766776872850296,1000.0,1000.0,1000.0,1000.0
6,2022.0,7.0,6.0,garbo02,11.0,,,,,0.0,3.2524601667605637,1000.0,1000.0,1000.0,1000.0
7,2022.0,7.0,6.0,garbo02,12.0,3.7221272249781148,5.730809016632623,0.6832001215075139,0.44317289630142986,0.006547129468666252,23.886341700719427,497.31811838175395,499.17282106978007,497.9971463480858,508.2165354330709
8,2022.0,7.0,6.0,garbo02,13.0,1.9246369168356996,5.68511186295639,0.6776938347806795,0.22912414426977687,0.004293690977527997,55.92869842945736,588.0752392947103,588.1899454240134,587.8398698572628,596.1197313182199
9,2022.0,7.0,6.0,garbo02,14.0,21.471014492753625,9.21782608695652,1.0997101449275364,2.5590602355072463,0.0026536305745442526,-1.0,603.7866242038217,603.9108280254777,603.4808917197453,611.3299363057325
10,2022.0,7.0,6.0,garbo02,15.0,23.427031630170315,82.14498777506113,9.791149144254279,2.7920748745437955,0.004112274366492399,-1.0,353.5055172413793,352.76689655172413,352.22689655172417,366.42155172413794
0,2022.0,7.0,7.0,garbo02,5.0,6.559826746074716,7.914997292907417,0.9436321145776936,0.7812931442880346,0.0002458300350937257,22.538289955747434,36.57555763239875,35.71219937694704,36.750274143302185,55.351152647975084
1,2022.0,7.0,7.0,garbo02,6.0,5.3600135685210315,2.9405970149253733,0.35054373727951155,0.6386780232360924,0.00020367817656577553,6.664503240520044,276.78054768649673,276.2298079949638,275.03799181617876,290.01129996852376
2,2022.0,7.0,7.0,garbo02,7.0,11.19990045506257,8.674502275312856,1.034163311468999,1.3335046261732082,0.00019669044546706253,6.081977796359499,164.69664713541667,164.62314453125,163.99889322916667,182.73935546875
3,2022.0,7.0,7.0,garbo02,8.0,3.4592685565894827,3.7359256316273535,0.44532158936445027,0.41191872024453585,0.00014892536885029216,32.86091228454054,395.71007713361536,395.6374346852451,394.3265364518537,406.7535456581239
4,2022.0,7.0,7.0,garbo02,9.0,3.1862438220757827,7.327363823657037,0.8735619525366263,0.37963004162744174,0.00018774243822776822,14.24673193792617,315.95096631695196,317.72731639977917,316.67421314191057,326.9678630590834
5,2022.0,7.0,7.0,garbo02,10.0,10.964866504854369,19.353299210928018,2.3070891889553624,1.305370145631068,0.00022437358365475063,9.206345049757282,136.9033426183844,137.2475974930362,135.4116643454039,151.06371866295265
6,2022.0,7.0,7.0,garbo02,11.0,8.67725719863348,19.886171093368716,2.370647228831137,1.0330209858467545,0.00018064016871464437,21.171171801788375,476.0352267910132,475.7590504451039,474.8202204323866,486.7102161933022
7,2022.0,7.0,7.0,garbo02,12.0,2.100737704918033,2.334597175754556,0.2782908020714693,0.25049386668943535,0.0006407196185648443,40.09968032492518,298.5451798201798,299.54345654345656,299.2571178821179,311.8316683316683
0,2022.0,7.0,8.0,garbo02,5.0,7.021398230088495,10.471876544063422,1.248260964002581,0.8364800884955752,0.005554301818632339,28.057119811875367,491.8879275653924,491.47934272300466,490.84790073775986,501.3298457411134
1,2022.0,7.0,8.0,garbo02,6.0,11.405933858267717,17.35395225147638,2.0687280604084646,1.3592723302165355,0.01010814319582778,5.719243062381852,313.2285670545009,313.04611145131656,311.83955603184324,323.8534598897734
2,2022.0,7.0,8.0,garbo02,7.0,5.3937535653166,6.046737713027667,0.7208417099704079,0.6421135196805476,0.00521295762918908,5.490077953223047,435.57444152431015,435.49612352168197,434.7776281208936,446.5669842312746
3,2022.0,7.0,8.0,garbo02,8.0,2.4810753012048194,3.269416545086596,0.3897604009789156,0.29565277908509036,0.0030522957599591035,26.498574894346618,510.161670924885,510.80681911088396,509.91015840572305,521.0943025038324
4,2022.0,7.0,8.0,garbo02,9.0,6.951521068859198,10.853540596094554,1.2938468332476873,0.8291432746659816,0.001585218977111223,4.948191694788368,715.5014605647517,715.219441739695,714.6720545277508,720.9795845504707
5,2022.0,7.0,8.0,garbo02,10.0,8.69875420875421,9.444818239907757,1.1258506615635522,1.03587890625,0.005326008168218875,5.633549401009534,162.38671128107075,161.3349267049076,160.4580943275972,179.62820267686425
6,2022.0,7.0,8.0,garbo02,11.0,10.67072691552063,23.304297806886755,2.7782280502297927,1.2703480213303395,0.005048986569302044,12.302353589671624,102.86023601681217,102.48043646944714,101.78652117685095,123.55050113158745
7,2022.0,7.0,8.0,garbo02,12.0,5.769444655762648,10.879603726693304,1.296900506563927,0.6869973730505895,0.0030273593491337665,32.89674231486881,260.2457666941467,261.1160717230008,259.67385408079144,273.5563066776587
0,2022.0,7.0,21.0,garbo02,8.0,0.026176470588235294,0.19558823529411765,0.023382352941176472,0.0031163832720588237,0.0010697219682776306,-1.0,615.9953488372092,615.6406976744186,614.8508720930233,623.2174418604651
1,2022.0,7.0,21.0,garbo02,9.0,2.34525746799431,7.670308932699147,0.9143482452435988,0.27959622821834995,0.006582983617985354,13.266203238884287,246.5832819867966,247.75389500157183,246.36163156240175,263.3011945928953
2,2022.0,7.0,21.0,garbo02,10.0,6.1594609433491385,7.583209383578737,0.9039814504304966,0.7338383999875219,0.006769181147260853,10.141532796259185,322.0118831972284,322.83584261321454,322.21304627567434,335.1918831972284
3,2022.0,7.0,21.0,garbo02,11.0,4.6849027946537065,15.599660484341776,1.8595809873485911,0.5577523399529162,0.004302660817169295,42.14716060525117,619.2804675324676,619.2652516233767,618.7382029220779,627.2839772727273
4,2022.0,7.0,21.0,garbo02,12.0,4.078616521155138,4.330826057756884,0.5162744239002687,0.4863558893692635,0.0035121290475729943,31.78599012421805,627.4576946966077,627.4308886765409,626.4022694696607,633.3797419971334
5,2022.0,7.0,21.0,garbo02,14.0,7.969947299077734,93.93687747035572,11.198972332015812,0.9495822525527009,0.0035185103282557337,2.6138189603340294,181.44101654846335,181.0802600472813,179.51910165484634,197.43853427895982
0,2022.0,7.0,22.0,garbo02,6.0,11.692909567496724,15.234566575196592,1.8162962299311927,1.3937978682011796,0.006374697455369616,40.70042141508277,361.4841435678749,361.4410589907605,360.9004051172708,374.6264392324094
1,2022.0,7.0,22.0,garbo02,7.0,8.05232767489712,19.253688512731483,2.2952014913676697,0.9586645206404321,0.005710241725905895,7.370198583333334,238.37819835680753,237.67286384976526,237.05113556338029,254.04718309859157
2,2022.0,7.0,22.0,garbo02,8.0,8.960258234519104,26.80822397891963,3.1957410243741764,1.0667245141633728,0.006443123738451589,6.370231947409939,247.30504353047132,246.64044731311918,245.95405283698588,262.68934253977784
3,2022.0,7.0,22.0,garbo02,9.0,11.89525993883792,9.55447220231269,1.1389363412652906,1.4169085794151377,0.00814662253457389,7.028440471291866,112.96411623108666,112.4991712517194,110.72370701513067,126.77111416781294
4,2022.0,7.0,22.0,garbo02,10.0,3.306580513518109,6.0811313944003995,0.7249044509729425,0.39364053732358445,0.002893458396307257,23.68374310792132,725.6499578533296,725.5272267490868,725.1053385782523,730.8961927507727
5,2022.0,7.0,22.0,garbo02,11.0,8.60901506373117,27.679837775202785,3.2997107202346467,1.02587852150927,0.007477216374240153,8.908403486451613,336.54162062615103,336.4810128913444,335.7714732965009,351.9881399631676
6,2022.0,7.0,22.0,garbo02,12.0,2.3968073966598755,6.526173160887573,0.7780497420685449,0.2853852720217671,0.004990336891432777,16.30909537268272,625.7174923547401,625.4681721947777,625.1566007998118,632.0694189602447
7,2022.0,7.0,22.0,garbo02,13.0,0.36850988700564974,0.861386240471215,0.10270576565075347,0.04390906382415254,0.002141592749474547,50.48360604922516,818.5633523483552,818.8527837992013,818.5577372123977,822.0424225137858
0,2022.0,7.0,6.0,garbo03,5.0,0.493,2.165,0.25826562500000005,0.0587890625,0.006288183496353432,-1.0,59.62987804878048,66.23231707317073,184.609756097561,78.83231707317073
1,2022.0,7.0,6.0,garbo03,6.0,6.347320512820513,9.824594017094016,1.1711622095352565,0.7567560263087607,0.006332969394981411,5.511355703829787,421.60389715394564,421.0731371280724,497.66688227684347,432.16765847347995
2,2022.0,7.0,6.0,garbo03,7.0,6.284542201014017,8.982946614971667,1.0709659143863703,0.748342703828661,0.0024656990701837802,6.098062290995826,446.68412104726286,446.44784087045224,519.6851411084665,456.9201972118327
3,2022.0,7.0,6.0,garbo03,8.0,8.681512747875354,12.220955703346318,1.45681051921034,1.0355019586579322,0.002742800563995933,5.8917500079320115,262.7955047062642,262.2352158390133,358.078870496592,277.3332684193444
4,2022.0,7.0,6.0,garbo03,9.0,10.813556187766714,16.08755152027027,1.9177334998444169,1.2882749266536273,0.006499529224032146,31.3536117257468,72.3466951660638,71.75067412035514,195.77014140085498,91.1079579085827
5,2022.0,7.0,6.0,garbo03,10.0,3.7394789579158316,6.796155089196249,0.8102015778208203,0.4451760664185514,0.004039548168952276,5.678362720870312,619.939357166284,620.1591669399803,681.3286323384716,628.7661200393571
6,2022.0,7.0,6.0,garbo03,11.0,9.727151550275282,18.391521733962982,2.1925040239695015,1.1579976818313533,0.007271703379080242,6.194660739495799,220.12123983739838,219.46937669376692,330.24017615176155,235.88760162601625
7,2022.0,7.0,6.0,garbo03,12.0,5.593634336677814,15.331030177269138,1.8276225874442584,0.6661970747398737,0.00655866832087295,17.927708308451574,319.88373737373735,318.64555194805195,415.73015873015873,333.89018759018757
8,2022.0,7.0,6.0,garbo03,13.0,11.941015921152388,17.48493209225739,2.084371416556103,1.4220701051933282,0.005653758816854518,41.86759838814016,219.6134464148034,219.0226599845798,327.568234387047,238.5124903623747
0,2022.0,7.0,7.0,garbo03,11.0,11.79401891252955,15.94545222000591,1.900689734781324,1.4050019392730497,0.005720223408564307,-1.0,207.9601070154578,207.47815101070154,317.4958382877527,226.75701545778833
1,2022.0,7.0,7.0,garbo03,12.0,14.578046989720997,18.053862742061305,2.1523488335742473,1.7354992657856094,0.005640028700043845,9.441029456371625,214.28272401433694,213.59634408602153,318.02150537634407,232.984229390681
