time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,svr2,svr3,svr4,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data
1657842934,Fri,2022.0,7.0,15.0,9.0,55.0,34.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,
1657842935,Fri,2022.0,7.0,15.0,9.0,55.0,35.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842935,Fri,2022.0,7.0,15.0,9.0,55.0,35.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842936,Fri,2022.0,7.0,15.0,9.0,55.0,36.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842937,Fri,2022.0,7.0,15.0,9.0,55.0,37.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842938,Fri,2022.0,7.0,15.0,9.0,55.0,38.0,AEST,99.0,999.0,-1.0,garbo08,,,,,,,,,,,,,,,,,,0.0
1657842939,Fri,2022.0,7.0,15.0,9.0,55.0,39.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842940,,,,,,,,,,,,,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842941,Fri,2022.0,7.0,15.0,9.0,55.0,41.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842941,Fri,2022.0,7.0,15.0,9.0,55.0,41.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842942,Fri,2022.0,7.0,15.0,9.0,55.0,42.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842943,Fri,2022.0,7.0,15.0,9.0,55.0,43.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842944,Fri,2022.0,7.0,15.0,9.0,55.0,44.0,AEST,99.0,999.0,-1.0,garbo08,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,,,,0.0
1657842945,Fri,2022.0,7.0,15.0,9.0,55.0,45.0,AEST,99.0,999.0,-1.0,garbo08,35.0,32.9,31.5,42.3,,,,,,,,,,,,,,0.0
1657842946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1657842947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1657842948,Fri,2022.0,7.0,15.0,9.0,55.0,48.0,AEST,99.0,999.0,-1.0,garbo08,34.9,43.3,42.3,52.1,,,,,,,,,,,,,,0.0
1657842949,Fri,2022.0,7.0,15.0,9.0,55.0,49.0,AEST,99.0,999.0,-1.0,garbo08,16.4,38.1,36.8,45.6,,,,,,,,,,,,,,0.0
1657842950,Fri,2022.0,7.0,15.0,9.0,55.0,50.0,AEST,99.0,999.0,-1.0,garbo08,42.5,46.4,44.9,52.9,,,,,,,,,,,,,,0.0
1657842951,Fri,2022.0,7.0,15.0,9.0,55.0,51.0,AEST,99.0,999.0,-1.0,garbo08,28.7,26.6,21.2,53.2,,,,,,,,,,,,,,0.0
1657842952,Fri,2022.0,7.0,15.0,9.0,55.0,52.0,AEST,99.0,999.0,-1.0,garbo08,35.5,33.0,31.7,48.3,,,,,,,,,,,,,,0.0
